"lang","word","sentiment","value"
"english","intercourse","positive",1
"english","interest","positive",1
"english","interested","positive",1
"english","interesting","positive",1
"english","interior","positive",1
"english","interlocutory","positive",1
"english","interlude","positive",1
"english","interminable","positive",1
"english","intervention","positive",1
"english","intimate","positive",1
"english","intonation","positive",1
"english","intrepid","positive",1
"english","intuition","positive",1
"english","intuitive","positive",1
"english","invariably","positive",1
"english","inventive","positive",1
"english","inventor","positive",1
"english","investigate","positive",1
"english","invigorate","positive",1
"english","invitation","positive",1
"english","invite","positive",1
"english","inviting","positive",1
"english","iron","positive",1
"english","irreducible","positive",1
"english","irrefutable","positive",1
"english","jackpot","positive",1
"english","jam","positive",1
"english","jest","positive",1
"english","job","positive",1
"english","join","positive",1
"english","joined","positive",1
"english","joker","positive",1
"english","joking","positive",1
"english","journalist","positive",1
"english","journey","positive",1
"english","jovial","positive",1
"english","joy","positive",1
"english","joyful","positive",1
"english","joyous","positive",1
"english","jubilant","positive",1
"english","jubilee","positive",1
"english","judicial","positive",1
"english","judicious","positive",1
"english","jump","positive",1
"english","justice","positive",1
"english","justifiable","positive",1
"english","justification","positive",1
"english","keepsake","positive",1
"english","ken","positive",1
"english","keynote","positive",1
"english","keystone","positive",1
"english","kind","positive",1
"english","kindness","positive",1
"english","kindred","positive",1
"english","king","positive",1
"english","kiss","positive",1
"english","kitten","positive",1
"english","knack","positive",1
"english","knight","positive",1
"english","knowing","positive",1
"english","knowledge","positive",1
"english","kudos","positive",1
"english","labor","positive",1
"english","lace","positive",1
"english","lamb","positive",1
"english","land","positive",1
"english","landed","positive",1
"english","laser","positive",1
"english","laudable","positive",1
"english","laugh","positive",1
"english","laughing","positive",1
"english","laughter","positive",1
"english","launch","positive",1
"english","laureate","positive",1
"english","laurel","positive",1
"english","laurels","positive",1
"english","lavish","positive",1
"english","lawful","positive",1
"english","lead","positive",1
"english","leader","positive",1
"english","league","positive",1
"english","learn","positive",1
"english","learning","positive",1
"english","lecturer","positive",1
"english","leeway","positive",1
"english","legal","positive",1
"english","legalized","positive",1
"english","legendary","positive",1
"english","legibility","positive",1
"english","legible","positive",1
"english","leisure","positive",1
"english","leisurely","positive",1
"english","lemma","positive",1
"english","lenient","positive",1
"english","lesson","positive",1
"english","lettered","positive",1
"english","level","positive",1
"english","leverage","positive",1
"english","liberal","positive",1
"english","liberate","positive",1
"english","liberation","positive",1
"english","liberty","positive",1
"english","library","positive",1
"english","lifeblood","positive",1
"english","lighthouse","positive",1
"english","liking","positive",1
"english","linguist","positive",1
"english","lion","positive",1
"english","lithe","positive",1
"english","logical","positive",1
"english","longevity","positive",1
"english","lord","positive",1
"english","lordship","positive",1
"english","lovable","positive",1
"english","love","positive",1
"english","lovely","positive",1
"english","lovemaking","positive",1
"english","lover","positive",1
"english","loving","positive",1
"english","loyal","positive",1
"english","loyalty","positive",1
"english","luck","positive",1
"english","lucky","positive",1
"english","luscious","positive",1
"english","luster","positive",1
"english","lustrous","positive",1
"english","luxuriant","positive",1
"english","luxurious","positive",1
"english","luxury","positive",1
"english","lyre","positive",1
"english","lyrical","positive",1
"english","magical","positive",1
"english","magnet","positive",1
"english","magnetism","positive",1
"english","magnetite","positive",1
"english","magnificence","positive",1
"english","magnificent","positive",1
"english","maiden","positive",1
"english","main","positive",1
"english","mainstay","positive",1
"english","majestic","positive",1
"english","majesty","positive",1
"english","major","positive",1
"english","majority","positive",1
"english","manage","positive",1
"english","management","positive",1
"english","mandarin","positive",1
"english","manhood","positive",1
"english","manifested","positive",1
"english","manly","positive",1
"english","manna","positive",1
"english","mannered","positive",1
"english","manners","positive",1
"english","manufacturer","positive",1
"english","march","positive",1
"english","marked","positive",1
"english","marketable","positive",1
"english","marquis","positive",1
"english","marriage","positive",1
"english","marrow","positive",1
